2017-04-18,东方金钰独立董事关于第八届董事会第四十一次会议审议的相关事项的独立意见,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_14.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_14.pdf" width="800" height="600" />
2017-04-18,东方金钰关于预计2017年日常关联交易的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_4.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_4.pdf" width="800" height="600" />
2017-04-18,东方金钰：2016年度控股股东及其他关联方占用资金情况审核报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_9.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_9.pdf" width="800" height="600" />
2017-04-18,东方金钰：2016年度内部控制审计报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_12.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_12.pdf" width="800" height="600" />
2017-04-18,东方金钰关于2016年度计提资产减值准备的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_6.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_6.pdf" width="800" height="600" />
2017-04-18,东方金钰关于会计政策变更的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_5.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_5.pdf" width="800" height="600" />
2017-04-18,东方金钰2016年年度报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_2016_n.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_2016_n.pdf" width="800" height="600" />
2017-04-14,东方金钰2017年第二次临时股东大会的法律意见书,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-14/600086_20170414_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-14/600086_20170414_2.pdf" width="800" height="600" />
2017-04-14,东方金钰2017年第二次临时股东大会决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-14/600086_20170414_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-14/600086_20170414_1.pdf" width="800" height="600" />
2017-04-13,东方金钰第八届董事会第四十次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-13/600086_20170413_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-13/600086_20170413_1.pdf" width="800" height="600" />
2017-04-12,东方金钰当年累计新增借款超过上年末净资产的百分之二十的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-12/600086_20170412_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-12/600086_20170412_1.pdf" width="800" height="600" />
2017-04-12,东方金钰2017年面向合格投资者公开发行公司债券临时受托管理事务报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-12/600086_20170412_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-12/600086_20170412_2.pdf" width="800" height="600" />
2017-04-07,东方金钰2017年第二次临时股东大会会议资料,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-07/600086_20170407_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-07/600086_20170407_1.pdf" width="800" height="600" />
2017-04-07,东方金钰关于召开2017年第二次临时股东大会的提示性公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-07/600086_20170407_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-07/600086_20170407_2.pdf" width="800" height="600" />
2017-04-01,东方金钰关于2017年第二次临时股东大会增加临时提案的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_3.pdf" width="800" height="600" />
2017-04-01,东方金钰独立董事关于对外担保事项的独立意见,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_4.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_4.pdf" width="800" height="600" />
